TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
THWWW;4,68;;13,82;3,64;0,83;39,71;22,68;9,10;5,54;20,73;3,96;2,60;1,26;12,01;-1,00;1,67;26,36;6,00;15,52;0,23;0,77;0,66;;;;1,28;0,34;;1.372.625.088,00
TIG;4,61;;9,22;0,58;0,16;38,97;13,46;10,00;6,85;11,91;5,06;0,42;0,92;;-0,16;;6,24;1,69;3,98;0,27;0,73;0,17;;;;8,01;0,50;;236.041.681,00
TIGO;15,71;;2,76;0,57;0,10;72,26;15,74;11,36;2,00;9,75;7,75;2,20;0,31;-0,98;-0,12;0,54;20,46;3,77;5,72;0,18;0,82;0,33;2,38;;;27,78;5,68;;1.578.367.990,00
TILE;13,18;0,30;12,58;2,11;0,59;35,91;9,34;4,99;6,71;10,45;3,73;1,17;0,63;2,29;-1,07;2,37;16,79;4,70;10,62;0,28;0,72;0,94;1,95;;;6,24;1,05;;774.488.432,00
TIMB;11,98;2,75;10,09;1,20;0,62;53,08;20,84;16,63;8,05;9,01;0,96;0,14;1,68;6,23;-0,86;1,56;11,85;6,13;9,87;0,52;0,48;0,37;-6,25;19,80;;10,02;1,19;;5.799.292.776,00
TIPT;12,30;1,30;-20,50;1,14;0,12;100,00;4,79;-1,83;7,82;4,56;-3,26;-0,48;0,37;;-0,12;;-5,58;-0,58;3,15;0,10;0,90;0,32;20,14;3,35;;10,75;-0,60;;446.587.170,00
TITN;32,28;;9,97;1,61;0,72;19,47;5,69;4,06;7,11;8,38;1,27;0,29;0,40;2,20;-2,78;1,79;16,18;7,23;10,80;0,45;0,55;1,78;7,33;;;20,01;3,24;;728.491.812,00
TJX;68,01;1,63;23,88;14,24;2,88;28,45;9,26;6,69;17,26;17,05;-0,20;-0,17;1,60;32,37;-5,23;1,25;59,63;12,04;38,27;0,20;0,80;1,80;7,91;7,39;;4,78;2,85;;79.682.957.559,00
TKC;2,59;7,01;4,40;1,34;0,42;28,78;18,37;13,28;3,18;4,02;0,84;0,35;0,58;2,33;-0,73;1,72;30,50;9,47;17,43;0,31;0,69;0,71;50,05;59,12;;1,93;0,59;;2.261.698.075,00
TKR;68,15;2,23;13,38;2,27;0,92;27,07;13,18;8,66;8,79;11,44;2,65;0,69;1,16;3,21;-1,69;2,69;16,98;6,88;11,12;0,40;0,58;0,79;-18,98;-22,42;;30,00;5,09;;5.005.447.125,00
TLK;30,80;3,25;18,00;2,84;1,56;100,00;33,48;17,53;9,42;9,19;-0,23;-0,07;3,15;-84,10;-2,03;0,93;15,79;8,67;19,63;0,55;0,45;0,49;2,13;0,00;;10,83;1,71;;30.511.163.760,00
TLYS;8,46;11,82;4,70;1,51;0,52;35,03;9,67;7,13;3,46;1,95;-1,51;-0,66;0,34;2,96;-0,92;1,70;32,22;11,14;32,22;0,35;0,65;1,56;6,40;41,29;;5,59;1,80;;254.157.012,00
TM;159,13;2,70;7,80;0,96;0,39;19,66;10,37;9,98;7,51;9,59;2,08;0,27;0,78;16,68;-0,59;1,07;12,30;5,00;5,31;0,41;0,59;0,50;0,86;7,58;;165,80;20,40;;218.364.026.071,00
TME;4,60;;18,37;1,00;0,75;29,27;7,75;9,04;21,41;14,92;-6,50;-0,30;1,66;3,48;-1,21;2,28;5,47;4,08;3,56;0,75;0,25;0,45;50,83;111,18;;4,58;0,25;;7.797.354.660,00
TMHC;27,40;;3,43;0,74;0,36;23,31;14,79;11,27;2,61;4,77;2,16;0,61;0,39;;-0,36;;21,66;10,50;12,97;0,48;0,52;0,93;16,14;65,99;;36,90;7,99;;3.114.262.080,00
TMO;595,01;0,19;30,66;5,68;2,51;48,37;22,59;18,49;25,09;28,17;3,08;0,70;5,67;34,76;-3,15;1,56;18,54;8,20;11,46;0,44;0,56;0,44;16,50;30,74;;104,69;19,41;;233.118.372.890,00
TMST;16,89;;3,57;1,02;0,64;18,18;15,83;15,09;3,40;2,45;-0,95;-0,28;0,54;1,91;-1,43;2,58;28,46;17,97;28,25;0,63;0,37;1,19;8,09;;;16,63;4,73;;780.738.561,00
TMUS;146,86;;107,20;2,63;0,88;52,67;6,32;2,14;36,31;49,95;13,64;0,99;2,30;-58,54;-0,96;0,85;2,45;0,82;3,54;0,33;0,67;0,38;16,40;15,68;;55,85;1,37;;184.168.490.632,00
TMX;44,71;;83,60;2,23;1,21;40,74;7,35;3,10;35,29;39,29;4,00;0,25;2,60;35,29;-1,43;1,28;2,67;1,45;3,21;0,54;0,46;0,47;3,45;-4,21;;20,04;0,53;;5.434.263.537,00
TNAV;4,79;;36,16;2,24;0,78;46,71;2,41;2,61;39,22;22,01;-17,21;-0,98;0,94;2,66;-1,97;1,94;6,20;2,15;4,80;0,35;0,65;0,82;5,52;;;2,14;0,13;;229.920.000,00
TNC;70,56;1,39;23,29;3,03;1,28;38,17;6,60;5,18;18,28;20,96;2,68;0,44;1,21;5,12;-2,60;1,97;13,01;5,49;8,46;0,42;0,58;1,06;6,17;6,84;;23,29;3,03;;1.310.990.688,00
TNET;89,19;;14,74;7,26;1,82;21,95;10,94;7,84;10,55;8,67;-1,88;-1,30;1,15;14,81;-5,10;1,24;49,28;12,35;31,56;0,25;0,75;1,58;8,21;40,84;;12,28;6,05;;5.540.571.990,00
TNP;15,56;0,64;-13,53;0,32;0,14;39,83;10,65;-5,32;6,76;23,63;16,87;0,80;0,72;-4,19;-0,16;0,69;-2,37;-1,07;2,49;0,45;0,55;0,20;2,54;;;48,57;-1,15;;438.318.976,00
TNXP;1,40;;-0,61;0,29;0,27;;;;-0,61;0,82;1,43;-0,68;;0,44;-0,85;9,96;-47,15;-43,83;-47,15;0,93;0,07;0,00;;;;4,83;-2,28;;60.285.540,00
TOL;49,00;1,51;5,74;1,05;0,49;22,82;13,88;10,48;4,33;6,35;2,01;0,49;0,60;;-0,49;;18,30;8,50;11,33;0,46;0,54;0,81;11,20;16,89;;46,65;8,54;;5.633.873.000,00
TOUR;0,82;;-5,32;0,53;0,28;40,23;-42,58;-28,50;-3,56;1,93;5,49;-0,81;1,52;1,30;-0,79;1,51;-9,91;-5,29;-14,65;0,53;0,47;0,19;-46,42;;;1,56;-0,15;;101.429.162,00
TPB;24,82;0,93;10,71;3,51;0,73;49,61;17,51;9,87;6,03;10,23;4,20;2,44;1,06;2,11;-1,28;5,28;32,80;6,84;11,36;0,21;0,79;0,69;16,65;14,11;;7,07;2,32;;442.724.268,00
TPC;7,53;;-9,69;0,25;0,08;6,07;0,32;-0,99;29,75;91,11;61,36;0,51;0,10;0,20;-0,45;1,97;-2,54;-0,85;-0,96;0,33;0,67;0,85;-1,37;-0,83;;30,57;-0,78;;386.723.481,00
TPCO;17,26;;17,27;2,15;1,19;100,00;0,54;5,24;167,93;109,25;-58,68;-0,75;0,90;4,14;-2,76;2,03;12,47;6,90;1,17;0,55;0,45;1,32;-14,91;;;8,02;1,00;;636.450.418,00
TPGY;9,97;;5,14;-33,66;1,23;;;;5,14;5,15;0,01;;;-33,66;-1,24;0,26;-654,77;23,90;-1.070,82;-0,04;0,05;0,00;;;;-0,30;1,94;;436.187.500,00
TPGY.U;10,00;;5,16;-33,76;1,23;;;;5,16;5,15;0,01;;;-33,76;-1,25;0,26;-654,77;23,90;-1.070,82;-0,04;0,05;0,00;;;;-0,30;1,94;;436.187.500,00
TPGY.WS;0,10;;0,05;-0,34;0,01;;;;0,05;5,15;0,01;;;-0,34;-0,01;0,26;-654,77;23,90;-1.070,82;-0,04;0,05;0,00;;;;-0,30;1,94;;436.187.500,00
TPH;18,63;;3,75;0,76;0,43;26,13;16,93;12,62;2,80;4,38;1,58;0,43;0,47;;-0,43;;20,28;11,43;13,25;0,56;0,44;0,91;10,61;18,58;;24,47;4,96;;1.893.515.940,00
TPL;1.790,44;0,64;36,42;21,43;18,08;100,00;85,12;63,87;27,32;26,55;-0,77;-0,60;23,26;;-18,08;;58,84;49,65;58,84;0,84;0,16;0,78;46,82;44,89;;83,56;49,17;;13.826.493.856,00
TPR;37,57;2,66;10,91;3,73;1,29;70,37;17,78;12,99;7,97;8,07;0,10;0,05;1,42;11,46;-1,98;1,48;34,21;11,82;26,68;0,35;0,65;0,91;5,05;12,62;;10,07;3,44;;9.460.216.168,00
TPVG;13,70;10,51;10,84;1,18;0,52;100,00;78,41;53,82;7,44;14,51;7,07;1,12;5,83;;-0,52;;10,88;4,77;7,12;0,44;0,56;0,09;9,92;47,07;;11,61;1,26;;477.086.060,00
TPVY;25,30;;20,02;2,18;0,96;100,00;78,41;53,82;13,74;14,51;7,07;1,12;10,78;;-0,96;;10,88;4,77;7,12;0,44;0,56;0,09;9,92;47,07;;11,61;1,26;;477.086.060,00
TPX;28,94;1,35;8,67;-26,24;1,13;42,58;16,14;11,12;5,97;9,30;3,32;;0,96;20,09;-1,61;1,23;-302,53;13,04;24,32;-0,04;1,04;1,17;9,87;26,79;;-1,10;3,34;;4.983.311.724,00
TR;35,59;1,01;35,78;3,20;2,46;34,31;14,15;10,81;27,34;25,98;-1,36;-0,16;3,87;12,41;-3,42;3,40;8,94;6,87;8,93;0,77;0,23;0,64;1,84;-0,66;;11,12;0,99;;2.461.080.531,00
TRC;16,24;;48,43;0,96;0,78;79,69;22,26;15,26;33,21;35,70;2,49;0,07;7,39;;-0,78;;1,98;1,62;1,45;0,82;0,18;0,11;3,88;13,00;;16,95;0,34;;430.226.832,00
TREC;9,81;;25,81;1,16;0,79;11,32;3,02;2,98;25,47;26,45;0,98;0,04;0,77;3,75;-1,14;3,26;4,50;3,07;3,34;0,68;0,32;1,03;5,12;-23,89;;8,45;0,38;;232.017.291,00
TREE;42,19;;21,93;1,54;0,40;94,59;6,91;2,23;7,09;14,15;7,06;1,53;0,49;1,70;-0,57;4,01;7,02;1,80;5,68;0,26;0,74;0,81;23,37;20,24;;27,41;1,92;;539.441.340,00
TREX;54,42;;23,17;9,35;6,76;39,46;25,01;18,97;17,58;17,53;-0,05;-0,03;4,40;33,26;-10,56;2,30;40,37;29,18;40,37;0,72;0,28;1,54;20,07;25,20;;5,82;2,35;;6.000.534.228,00
TRGP;70,09;1,64;68,27;7,67;1,04;12,86;6,54;1,11;11,61;17,26;5,65;3,74;0,76;-16,05;-1,21;0,69;11,24;1,52;12,70;0,13;0,87;1,36;20,43;;;9,14;1,03;;15.879.408.166,00
TRI;116,02;2,55;33,83;3,83;2,46;31,19;19,70;25,74;44,19;46,67;2,48;0,22;8,71;2.804,10;-2,74;1,01;11,34;7,26;5,51;0,64;0,36;0,28;-10,68;12,93;;30,26;3,43;;56.081.956.436,00
TRIB;1,38;;60,10;-164,85;0,44;40,96;7,13;0,94;7,94;6,12;-1,82;;0,57;-1,89;-1,14;0,72;-274,29;0,74;47,59;0,00;1,00;0,78;-1,37;;;-0,01;0,02;;52.588.488,00
TRIP;27,15;;-122,48;4,77;1,45;92,15;1,88;-2,53;165,08;158,60;-6,48;-0,19;3,10;5,58;-2,98;2,04;-3,89;-1,19;0,89;0,30;0,70;0,47;-9,43;;;5,69;-0,22;;3.796.764.600,00
TRIT;1,64;;97,95;27,29;0,53;;;;97,95;97,94;-0,01;0,00;;-129,57;-0,53;0,04;27,86;0,54;27,86;0,02;0,04;0,00;;;;0,06;0,02;;136.441.228,44
TRITW;0,29;;17,32;4,83;0,09;;;;17,32;97,94;-0,01;0,00;;-22,91;-0,09;0,04;27,86;0,54;27,86;0,02;0,04;0,00;;;;0,06;0,02;;136.441.228,44
TRMB;71,44;;36,22;4,44;2,47;55,52;15,49;12,97;30,33;31,94;1,61;0,23;4,70;55,55;-3,15;1,26;12,25;6,81;9,39;0,56;0,44;0,52;9,15;30,06;;16,10;1,97;;17.692.644.656,00
TRMD;21,50;;-168,60;1,60;0,76;72,27;6,11;-1,47;40,69;60,67;19,98;0,79;2,49;13,03;-0,89;1,61;-0,95;-0,45;2,03;0,47;0,53;0,30;-1,85;;;13,43;-0,13;;1.751.596.400,00
TRN;27,42;3,28;13,31;2,25;0,26;18,64;15,97;10,34;8,61;29,64;21,02;5,50;1,38;5,77;-0,29;1,68;16,94;1,96;3,69;0,12;0,88;0,19;-13,27;-11,93;;12,16;2,06;;2.248.670.328,00
TRNS;82,07;;57,55;6,92;3,40;28,78;6,64;5,08;44,06;47,71;3,65;0,57;2,92;17,67;-5,03;2,48;12,02;5,91;8,26;0,49;0,51;1,16;7,33;20,27;;11,86;1,43;;619.431.532,00
TROW;131,77;3,46;12,26;3,32;2,53;100,00;40,66;33,26;10,03;8,45;-1,58;-0,52;4,08;;-2,53;;27,06;20,61;25,58;0,76;0,19;0,62;12,36;20,98;;39,72;10,75;;29.739.382.132,00
TROX;16,46;2,89;4,35;1,12;0,41;26,12;15,34;15,97;4,52;8,84;4,31;1,07;0,69;2,27;-0,60;2,26;25,71;9,41;8,35;0,37;0,63;0,59;22,23;;;14,73;3,79;;2.541.972.118,00
TRP;49,86;6,99;19,11;1,89;0,59;68,78;45,22;23,81;10,06;17,48;7,41;1,39;4,55;-11,39;-0,64;0,61;9,86;3,09;6,63;0,31;0,69;0,13;2,52;54,83;;26,45;2,61;;49.039.159.806,00
TRQ;25,20;;9,00;0,53;0,35;65,26;46,47;30,50;5,91;9,64;3,73;0,33;2,75;61,75;-0,37;1,09;5,88;3,85;5,61;0,65;0,35;0,13;10,37;44,90;;47,62;2,80;;5.071.031.280,00
TRS;30,27;0,53;19,14;2,02;0,98;24,87;11,14;7,44;12,78;16,25;3,47;0,55;1,42;5,54;-1,39;2,48;10,53;5,10;7,82;0,48;0,52;0,69;1,54;;;15,02;1,58;;1.271.409.621,00
TRTN;65,38;3,85;6,09;1,24;0,32;92,30;54,24;36,57;4,10;10,71;6,61;2,00;2,23;2,74;-0,40;2,75;20,35;5,32;7,96;0,26;0,74;0,15;14,69;;;52,79;10,74;;4.054.913.366,00
TRU;82,00;0,46;12,38;3,91;1,33;66,64;15,60;38,53;30,57;41,02;10,45;1,34;4,77;27,32;-1,52;1,63;31,58;10,74;4,24;0,34;0,66;0,28;11,67;62,99;;20,98;6,63;;15.785.000.000,00
TRUE;2,46;;-5,26;0,72;0,61;89,66;-20,08;-20,14;-5,27;0,29;5,56;-0,76;1,06;0,96;-2,19;8,96;-13,69;-11,65;-13,70;0,85;0,15;0,58;-3,54;;;3,42;-0,47;;222.437.874,00
TRV;174,11;2,05;11,59;1,81;0,35;40,93;12,93;9,97;8,93;9,72;0,79;0,16;1,16;;-0,35;;15,58;3,06;12,71;0,20;0,80;0,31;4,74;3,97;;96,39;15,02;;41.318.583.841,00
TRVG;1,69;;69,18;0,79;0,63;97,21;3,46;1,77;35,49;17,86;-17,63;-0,39;1,23;2,02;-1,04;4,71;1,14;0,91;-0,79;0,80;0,20;0,51;-12,37;;;2,14;0,02;;607.840.779,00
TRVN;0,23;;-0,65;0,77;0,59;-164,02;-15.400,79;-15.379,63;-0,65;0,18;0,84;-0,99;100,71;0,84;-3,74;6,08;-117,69;-90,25;-117,86;0,77;0,23;0,01;-31,47;;;0,30;-0,35;;38.069.600,00
TS;26,91;3,05;10,61;1,26;1,04;31,87;14,80;19,42;13,93;13,34;-0,59;-0,05;2,06;4,14;-1,67;2,97;11,83;9,80;7,31;0,83;0,17;0,50;8,72;78,13;;21,44;2,54;;15.884.125.335,00
TSCO;205,21;1,40;22,13;11,90;2,89;35,05;10,25;7,76;16,75;17,12;0,36;0,26;1,72;23,05;-4,91;1,44;53,79;13,08;35,92;0,24;0,76;1,69;13,43;17,93;;17,24;9,27;;22.778.330.521,00
TSE;31,44;4,07;4,06;1,19;0,24;11,25;5,74;5,04;3,56;10,21;6,65;2,22;0,20;1,05;-0,42;2,22;29,32;5,97;7,03;0,20;0,80;1,19;5,37;6,69;;26,44;7,75;;1.099.538.544,00
TSEM;47,06;;33,77;3,10;2,27;21,99;11,45;10,04;29,61;26,15;-3,46;-0,36;3,39;5,51;-5,08;3,88;9,19;6,71;9,26;0,73;0,27;0,67;3,83;-5,96;;15,17;1,39;;5.142.952.100,00
TSLA;908,61;;99,73;26,09;13,85;27,10;16,26;14,17;86,92;85,59;-1,33;-0,40;14,13;100,95;-25,45;1,43;26,16;13,89;24,15;0,53;0,46;0,98;50,37;;;34,83;9,11;;949.034.058.900,00
TSLX;19,38;12,28;12,64;1,26;0,61;100,00;69,38;51,81;9,44;9,28;-0,16;-0,02;6,55;;-0,61;;10,00;4,81;13,32;0,48;0,52;0,09;4,50;9,10;;15,33;1,53;;1.569.663.720,00
TSM;89,27;2,16;19,60;5,59;3,25;52,61;42,13;38,19;17,76;16,88;-0,88;-0,28;7,48;14,42;-5,71;2,09;28,50;16,57;21,86;0,58;0,42;0,43;14,42;15,92;;15,98;4,55;;462.936.249.949,00
TSN;81,78;2,23;7,25;1,54;0,82;15,28;10,87;7,90;5,27;6,54;1,28;0,37;0,57;6,78;-1,09;1,93;21,16;11,29;15,88;0,53;0,47;1,43;4,99;11,50;;53,27;11,27;;29.410.320.594,00
TSQ;9,68;;6,01;3,21;0,23;30,71;18,64;6,43;2,07;8,21;6,13;9,48;0,39;3,63;-0,27;1,68;53,34;3,78;11,34;0,07;0,93;0,59;-0,17;-4,21;;3,02;1,61;;166.043.944,00
TSRI;8,64;;2,83;1,30;0,79;16,34;7,35;7,11;2,74;1,87;-0,87;-0,41;0,20;1,74;-4,43;2,23;46,08;27,87;45,55;0,60;0,40;3,92;2,44;;;6,63;3,05;;18.544.896,00
TT;166,96;1,51;25,91;6,76;2,19;30,73;14,31;10,06;18,22;19,98;1,76;0,65;2,61;78,17;-3,35;1,09;26,09;8,44;16,70;0,32;0,68;0,84;0,91;-0,73;;24,70;6,44;;38.687.537.104,00
TTC;90,52;1,28;26,51;7,74;2,72;32,20;11,36;8,67;20,23;21,99;1,77;0,68;2,30;17,12;-5,21;1,50;29,18;10,26;16,68;0,35;0,65;1,18;10,60;12,15;;11,70;3,41;;9.465.794.076,00
TTD;69,12;;995,94;18,89;9,15;100,00;2,67;2,43;905,04;872,37;-32,66;-0,68;24,20;21,95;-70,54;1,92;1,90;0,92;1,90;0,48;0,52;0,38;42,60;46,40;;3,66;0,07;;33.614.839.296,00
TTE;53,65;5,47;7,80;1,15;0,42;35,76;13,93;8,40;4,70;4,97;0,27;0,07;0,66;5,65;-0,77;1,20;14,71;5,43;9,91;0,37;0,63;0,65;7,61;21,44;;46,75;6,88;;137.540.648.710,00
TTEC;58,57;1,66;27,06;5,15;1,27;23,03;7,27;4,29;15,98;20,43;4,45;1,43;1,16;9,86;-1,93;1,61;19,03;4,70;9,20;0,25;0,73;1,10;12,25;33,15;;11,38;2,16;;2.754.875.092,00
TTEK;147,69;0,72;30,71;6,33;2,98;15,99;9,20;7,53;25,13;25,27;0,14;0,03;2,31;34,78;-5,03;1,26;20,60;9,69;18,11;0,47;0,53;1,29;4,46;22,68;;23,34;4,81;;7.874.638.803,00
TTGT;70,77;;153,57;8,76;2,61;73,99;8,63;4,63;82,35;84,73;2,38;0,25;7,11;5,35;-6,15;6,54;5,70;1,70;1,96;0,30;0,70;0,37;19,83;-17,07;;8,08;0,46;;2.088.238.698,00
TTI;4,14;;49,00;4,98;1,27;19,91;5,75;2,26;19,27;23,51;4,24;1,10;1,11;4,65;-2,75;2,04;10,15;2,60;10,12;0,26;0,75;1,15;-8,86;;;0,83;0,08;;530.977.356,00
TTMI;16,85;;22,74;1,18;0,56;16,55;5,86;3,25;12,62;15,65;3,03;0,28;0,74;2,01;-1,06;2,45;5,17;2,46;5,00;0,48;0,52;0,76;0,09;;;14,33;0,74;;1.702.055.570,00
TTWO;130,47;;134,44;2,25;1,23;56,74;4,95;4,26;115,89;123,59;7,70;0,15;5,73;-86,75;-1,48;0,92;1,67;0,91;1,25;0,54;0,46;0,21;14,51;44,09;;57,97;0,97;;21.748.135.629,00
TU;23,41;4,41;23,71;2,50;0,84;60,49;18,33;10,01;12,95;18,53;5,58;1,08;2,37;-14,27;-0,94;0,64;10,52;3,56;7,36;0,34;0,66;0,36;7,29;7,79;;9,38;0,99;;32.325.766.389,00
TUP;12,35;;-8,97;-3,45;0,50;63,82;9,22;-4,48;4,36;8,98;4,62;;0,40;4,31;-0,93;1,33;-38,47;-5,53;19,58;-0,14;1,14;1,24;-6,25;-39,19;;-3,58;-1,38;;549.097.055,00
TV;7,20;1,23;1,41;0,56;0,26;41,51;20,64;59,85;4,09;1,47;-2,62;-0,36;0,85;1,31;-0,39;2,63;39,83;18,71;9,23;0,47;0,53;0,31;1,59;6,78;;12,80;5,10;;4.089.448.800,00
TVTY;32,50;;18,77;12,67;2,72;40,20;29,14;17,25;11,11;12,90;1,79;2,04;3,24;14,23;-4,01;2,47;67,50;14,51;23,44;0,21;0,79;0,84;-0,80;;;2,57;1,73;;1.621.044.750,00
TW;74,69;0,43;59,88;3,24;2,55;100,00;35,36;22,15;37,52;35,15;-2,36;-0,20;13,27;;-2,55;;5,41;4,26;6,46;0,79;0,21;0,19;;;;23,06;1,25;;15.268.062.579,00
TWCT;10,06;;46,56;150,90;1,25;34,94;13,08;6,21;22,11;23,64;1,52;10,39;2,89;-791,71;-1,26;0,56;324,10;2,69;48,15;0,01;0,13;0,43;;;;0,07;0,22;;754.500.000,00
TWCTU;9,61;;44,48;144,15;1,20;34,94;13,08;6,21;21,12;23,64;1,52;10,39;2,76;-756,30;-1,20;0,56;324,10;2,69;48,15;0,01;0,13;0,43;;;;0,07;0,22;;754.500.000,00
TWCTW;1,72;;7,96;25,80;0,21;34,94;13,08;6,21;3,78;23,64;1,52;10,39;0,49;-135,36;-0,22;0,56;324,10;2,69;48,15;0,01;0,13;0,43;;;;0,07;0,22;;754.500.000,00
TWI;15,75;;7,62;3,30;0,77;15,44;9,12;6,28;5,25;7,20;1,95;1,23;0,48;2,29;-2,75;1,87;43,39;10,07;20,94;0,23;0,77;1,60;7,06;;;4,77;2,07;;989.174.025,00
TWIN;10,36;;-6,67;1,10;0,51;26,99;2,56;-9,10;23,74;29,24;5,50;0,25;0,61;1,21;-1,85;2,37;-16,47;-7,64;-10,75;0,46;0,54;0,84;5,62;;;9,43;-1,55;;141.430.576,00
TWND;10,02;;13,19;-23,23;1,25;;;;13,15;13,14;-0,01;;;-99,34;-1,25;0,06;-176,09;9,46;-176,09;-0,05;0,06;0,00;;;;-0,43;0,76;;418.605.540,00
TWNK;23,30;;24,89;1,81;0,90;34,80;16,75;10,16;15,10;19,27;4,17;0,50;2,53;11,96;-1,04;2,25;7,26;3,62;5,82;0,50;0,50;0,36;9,44;17,70;;12,90;0,94;;3.180.380.100,00
TWNKW;3,20;;14,81;48,00;0,40;34,94;13,08;6,21;7,03;23,64;1,52;10,39;0,92;-251,84;-0,40;0,56;324,10;2,69;48,15;0,01;0,13;0,43;;;;0,07;0,22;;754.500.000,00
TWTR;43,86;;-300,25;5,66;2,47;60,84;0,25;-2,14;2.537,71;2.471,63;-66,07;-0,15;6,42;5,36;-5,32;7,15;-1,88;-0,82;-0,44;0,44;0,56;0,39;14,95;;;7,75;-0,15;;33.563.698.332,00
TX;33,22;7,83;1,63;0,49;0,37;37,36;31,64;23,32;1,20;0,82;-0,38;-0,16;0,38;1,05;-0,75;3,20;30,24;22,56;29,17;0,75;0,25;0,97;17,37;43,93;;67,34;20,36;;6.521.341.794,00
TXMD;10,22;;-3,27;-3,40;0,61;78,67;15,91;-29,49;6,05;9,69;3,64;;0,96;-1,36;-1,86;0,60;-104,04;-18,55;21,76;-0,18;1,18;0,63;35,05;;;-3,01;-3,13;;88.593.092,00
TXN;178,46;2,58;19,01;11,57;6,60;69,26;51,76;43,78;16,08;15,97;-0,11;-0,08;8,32;15,55;-13,96;5,09;60,86;34,69;41,11;0,57;0,43;0,79;6,53;16,66;;15,42;9,39;;163.060.222.604,00
TXRH;95,15;1,81;25,11;6,78;2,74;65,73;7,92;6,71;21,26;20,91;-0,35;-0,11;1,68;-25,70;-3,12;0,53;26,98;10,91;25,56;0,40;0,60;1,63;11,72;16,24;;14,04;3,79;;6.361.101.010,00
TXT;68,00;0,49;18,73;2,08;0,90;16,91;7,09;6,14;16,22;17,93;1,72;0,22;1,15;2,94;-1,87;2,46;11,10;4,83;7,01;0,43;0,57;0,79;-2,79;-15,01;;32,70;3,63;;14.384.148.800,00
TYL;405,81;;94,33;6,86;3,53;42,31;12,71;9,84;73,02;77,24;4,22;0,40;9,28;136,71;-4,41;1,15;7,28;3,74;5,73;0,51;0,49;0,38;15,95;7,27;;59,12;4,30;;16.874.188.515,00
TYME;0,32;;-2,33;0,69;0,63;;;;-2,34;0,82;3,16;-0,93;;0,77;-6,04;10,68;-29,50;-26,84;-29,41;0,91;0,09;0,00;;;;0,47;-0,14;;55.106.208,00
TZOO;6,09;;15,62;-52,22;0,83;83,25;10,42;7,34;11,01;14,58;3,57;;1,15;-3,68;-2,19;0,74;-334,38;5,29;8,41;-0,02;0,97;0,72;-11,31;-32,77;;-0,12;0,39;;76.708.422,00
UA;8,80;;23,40;2,32;0,87;48,90;3,46;2,99;20,24;18,33;-1,90;-0,22;0,70;2,60;-2,49;2,06;9,90;3,72;7,16;0,38;0,62;1,24;3,29;6,98;;3,80;0,38;;4.006.075.040,00
UAA;9,76;;25,96;2,57;0,96;48,90;3,46;2,99;22,44;18,33;-1,90;-0,22;0,78;2,88;-2,77;2,06;9,90;3,72;7,16;0,38;0,62;1,24;3,29;6,98;;3,80;0,38;;4.006.075.040,00
UAL;39,06;;-10,45;3,22;0,18;59,98;0,28;-3,43;127,63;251,15;123,52;3,12;0,36;13,77;-0,28;1,04;-30,80;-1,73;-0,59;0,06;0,94;0,51;-7,59;;;12,13;-3,74;;12.762.647.982,00
UAN;114,62;17,87;3,94;;1,08;47,27;43,50;38,45;3,48;4,60;1,12;;1,51;6,46;-1,45;2,96;;27,51;63,64;0,00;0,59;0,72;8,37;;;0,00;29,12;;1.211.487.552,00
UBX;0,61;;-0,66;0,83;0,38;100,00;-1.268,27;-1.335,37;-0,70;0,30;0,99;-1,19;8,82;0,66;-1,36;4,55;-126,03;-56,80;-86,60;0,45;0,55;0,04;;;;0,73;-0,92;;42.193.029,00
UCL;0,70;;-0,44;1,01;0,30;29,58;-62,19;-62,37;-0,44;0,01;0,45;-1,03;0,27;8,77;-1,12;1,05;-229,15;-68,59;-229,71;0,30;0,70;1,10;;;;0,69;-1,59;;20.282.360,00
UCTT;33,28;;12,26;1,62;0,75;20,32;8,36;5,44;7,98;8,86;0,87;0,18;0,67;2,13;-1,69;2,69;13,21;6,08;10,88;0,46;0,54;1,12;30,15;64,07;;20,54;2,71;;1.500.928.000,00
UE;17,23;3,60;22,16;2,06;0,68;68,98;35,72;21,07;13,07;22,94;9,87;1,56;4,67;;-0,68;;9,32;3,07;5,68;0,33;0,67;0,15;5,45;2,49;;8,35;0,78;;2.023.539.444,00
UEIC;24,84;;-68,30;1,16;0,60;27,92;1,21;-0,79;44,54;48,99;4,45;0,12;0,54;2,73;-1,80;1,49;-1,70;-0,88;-1,30;0,51;0,49;1,11;-1,58;-23,59;;21,37;-0,36;;314.322.876,00
UFCS;30,74;1,98;11,73;0,99;0,27;29,31;8,29;6,70;9,48;8,96;-0,52;-0,05;0,79;;-0,27;;8,46;2,29;8,33;0,27;0,73;0,34;1,36;10,06;;31,00;2,62;;774.288.342,00
