TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SMFT3;13,68;;-29,09;1,93;0,72;26,56;2,24;-10,51;136,43;142,62;6,19;0,09;3,06;4,62;-1,02;2,14;-6,65;-2,48;0,77;0,37;0,62;0,24;21,63;;24.434.729,31;7,08;-0,47;0,52;8.019.794.513,52
SMTO3;26,26;2,78;6,85;1,71;0,51;38,37;38,94;21,55;3,79;6,82;3,03;1,36;1,48;3,37;-0,77;1,87;24,88;7,51;14,39;0,30;0,70;0,35;16,99;36,73;52.513.491,96;15,40;3,83;0,22;9.296.337.499,54
SOJA3;10,09;1,08;10,03;1,61;0,71;10,12;8,27;7,93;9,63;10,15;0,52;0,09;0,80;2,72;-2,43;1,58;16,08;7,03;9,42;0,44;0,52;0,89;;;3.148.043,96;6,25;1,01;-0,76;1.181.945.889,34
SOMA3;10,13;0,90;25,84;1,07;0,76;55,80;7,85;6,50;21,40;24,00;2,60;0,13;1,68;5,18;-1,09;1,98;4,15;2,96;3,62;0,71;0,29;0,45;;;104.932.157,85;9,45;0,39;5,88;7.949.490.888,49
SQIA3;15,21;0,44;47,14;1,71;0,88;40,94;10,31;5,12;23,39;25,96;2,57;0,19;2,41;33.439,93;-1,06;1,00;3,62;1,87;4,12;0,52;0,48;0,37;33,05;27,93;15.089.212,35;8,91;0,32;0,33;1.337.597.394,12
STBP3;6,84;13,22;14,06;2,76;1,19;43,91;28,52;22,04;10,86;10,08;-0,79;-0,20;3,10;11,39;-1,51;1,99;19,64;8,47;15,41;0,43;0,57;0,38;13,09;;37.937.467,77;2,48;0,49;0,10;5.907.382.457,04
SULA11;20,43;1,10;47,95;1,04;0,29;4,25;-3,34;0,83;-11,87;7,60;19,47;-1,71;0,40;0,78;-0,83;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;79.210.987,88;19,64;0,43;-0,87;8.700.005.246,10
SUZB3;53,10;2,51;3,96;2,59;0,56;49,45;41,93;38,86;3,67;6,63;2,96;2,08;1,54;3,10;-0,78;2,81;65,24;14,18;15,82;0,22;0,78;0,36;32,90;60,88;397.168.077,38;20,53;13,40;0,08;72.283.096.310,40
SYNE3;4,16;209,45;0,52;0,41;0,15;69,60;67,81;53,26;0,41;0,80;0,39;0,40;0,27;1,03;-0,18;6,61;79,34;29,28;39,56;0,37;0,36;0,55;40,50;;1.654.024,35;10,16;8,06;0,00;635.000.891,20
TAEE11;35,06;13,85;6,53;1,74;0,68;84,89;102,94;65,49;4,15;6,53;2,38;0,99;4,28;4,57;-0,85;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;120.356.465,73;20,18;5,37;-0,22;12.078.131.679,42
TAEE3;11,75;13,77;6,57;1,75;0,68;84,89;102,94;65,49;4,18;6,53;2,38;0,99;4,30;4,59;-0,85;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;2.888.496,69;6,73;1,79;-0,22;12.078.131.679,42
TAEE4;11,67;13,87;6,52;1,74;0,68;84,89;102,94;65,49;4,15;6,53;2,38;0,99;4,27;4,56;-0,85;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;5.177.900,31;6,73;1,79;-0,22;12.078.131.679,42
TASA3;13,65;11,90;2,85;1,59;0,74;47,87;32,76;21,93;1,91;2,17;0,26;0,22;0,62;3,11;-2,24;1,55;55,91;25,88;38,00;0,46;0,54;1,18;26,98;;563.540,96;8,57;4,79;-0,20;1.728.483.426,35
TASA4;13,69;11,87;2,86;1,60;0,74;47,87;32,76;21,93;1,91;2,17;0,26;0,22;0,63;3,11;-2,25;1,55;55,91;25,88;38,00;0,46;0,54;1,18;26,98;;11.573.923,00;8,57;4,79;-0,20;1.728.483.426,35
TFCO4;10,00;1,27;98,06;29,86;18,36;58,17;23,00;18,14;77,31;13,30;0,29;0,11;17,78;36,49;-66,60;3,27;30,45;18,72;24,51;0,61;0,39;1,03;;;2.464.078,54;0,33;0,10;1,83;1.597.180.015,00
TGMA3;20,55;5,46;10,28;1,84;1,31;19,84;13,78;10,43;7,77;7,72;-0,05;-0,01;1,07;4,90;-2,52;2,26;17,93;12,75;15,43;0,71;0,29;1,22;1,74;57,03;7.404.860,50;11,16;2,00;0,45;1.356.359.903,25
TIMS3;12,47;4,99;14,05;1,19;0,55;51,49;19,18;10,47;7,67;10,98;3,31;0,51;1,47;-30,64;-0,67;0,90;8,49;3,93;8,13;0,46;0,54;0,37;2,95;23,41;110.998.351,85;10,45;0,89;-0,51;30.187.430.843,06
TOTS3;27,04;0,85;35,43;3,76;1,57;67,48;16,13;12,42;27,28;25,94;-1,35;-0,19;4,40;5,44;-3,86;1,96;10,60;4,44;7,23;0,42;0,56;0,36;8,34;25,27;168.686.673,50;7,20;0,76;0,96;16.688.633.214,24
TRIS3;3,82;5,75;12,39;0,57;0,31;31,52;13,91;7,91;7,05;11,53;4,49;0,36;0,98;0,67;-0,82;3,93;4,60;2,50;4,07;0,54;0,43;0,32;20,68;85,86;4.184.712,62;6,70;0,31;-0,19;712.878.995,16
TRPL4;22,49;0,77;5,74;0,92;0,46;65,19;71,11;45,66;3,68;5,78;1,68;0,42;2,62;3,86;-0,54;5,29;16,07;8,05;14,19;0,50;0,48;0,18;-6,60;-12,14;40.083.339,77;24,40;3,92;-0,18;16.497.460.142,28
TTEN3;9,62;0,16;9,28;1,84;0,82;13,32;5,89;8,08;12,72;12,52;-0,21;-0,03;0,75;2,98;-2,99;1,61;19,84;8,82;7,29;0,44;0,56;1,09;;;16.133.677,62;5,22;1,04;0,25;4.773.613.764,14
TUPY3;27,43;1,38;7,69;1,27;0,44;18,24;8,02;5,33;5,11;7,11;2,00;0,50;0,41;1,04;-1,37;2,66;16,55;5,73;9,67;0,35;0,65;1,08;16,82;;28.920.128,54;21,55;3,57;0,06;3.954.788.825,00
UGPA3;12,83;4,54;10,53;1,31;0,42;3,61;1,91;1,02;5,64;8,75;3,11;0,72;0,11;2,41;-0,85;1,53;12,45;3,99;9,54;0,32;0,67;3,90;7,24;-2,75;112.275.468,92;9,78;1,22;0,20;14.307.670.616,40
UNIP3;83,53;20,54;4,66;3,08;1,34;46,94;41,33;23,71;2,67;2,82;-0,06;-0,07;1,10;5,47;-2,57;2,06;66,05;28,84;53,04;0,44;0,56;1,22;47,87;45,98;2.015.448,81;27,13;17,92;0,27;9.342.989.953,00
UNIP6;93,39;20,21;5,21;3,44;1,50;46,94;41,33;23,71;2,99;2,82;-0,06;-0,07;1,24;6,12;-2,88;2,06;66,05;28,84;53,04;0,44;0,56;1,22;47,87;45,98;22.443.848,77;27,13;17,92;0,30;9.342.989.953,00
USIM3;7,51;9,95;1,88;0,39;0,23;21,12;18,02;15,23;1,59;1,76;0,16;0,04;0,29;0,60;-0,47;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;3.839.413,81;19,39;4,00;-0,05;9.443.493.206,52
USIM5;7,57;10,86;1,89;0,39;0,23;21,12;18,02;15,23;1,60;1,76;0,16;0,04;0,29;0,60;-0,47;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;153.004.971,81;19,39;4,00;-0,05;9.443.493.206,52
VALE3;85,88;8,49;3,85;2,29;0,94;49,82;44,05;45,63;3,98;4,35;0,37;0,21;1,75;81,80;-1,14;1,07;59,45;24,49;30,46;0,41;0,57;0,54;25,41;51,64;2.889.308.833,73;37,57;22,33;0,33;410.411.009.906,44
VAMO3;11,40;;21,93;3,20;0,76;41,51;31,92;12,31;8,46;11,58;3,12;1,18;2,70;5,36;-1,15;1,72;14,58;3,48;10,39;0,24;0,76;0,28;571,04;559,46;61.196.405,92;3,57;0,52;0,38;11.689.536.858,00
VBBR3;15,05;3,97;8,78;1,39;0,44;4,61;1,99;1,14;5,03;8,75;3,73;1,03;0,10;1,58;-0,92;2,19;15,80;5,05;9,79;0,32;0,68;4,44;8,47;;194.329.389,58;10,85;1,71;-0,15;17.533.250.000,00
VIIA3;1,99;;-21,21;0,58;0,09;30,44;4,10;-0,50;2,57;9,11;6,54;1,47;0,11;-0,90;-0,17;0,81;-2,72;-0,44;3,93;0,16;0,84;0,89;9,29;;204.090.371,96;3,44;-0,09;0,01;3.180.878.265,11
VITT3;12,90;1,01;12,97;3,82;2,10;37,01;20,66;15,95;10,01;11,14;1,13;0,43;2,07;6,86;-6,14;1,87;29,46;16,16;19,98;0,55;0,45;1,01;;;3.126.980,27;3,38;1,00;0,31;1.845.333.480,30
VIVA3;21,70;1,52;15,52;3,68;2,00;63,71;17,61;17,71;15,61;15,07;-0,54;-0,13;2,75;5,64;-5,23;2,35;23,71;12,88;16,73;0,54;0,46;0,73;;;33.652.084,15;5,90;1,40;0,63;5.125.491.587,30
VIVT3;37,13;9,16;11,13;0,90;0,51;42,70;13,86;11,93;9,58;11,70;2,11;0,20;1,33;-16,86;-0,61;0,85;8,10;4,57;6,61;0,56;0,43;0,38;0,71;6,48;118.314.732,85;41,20;3,34;0,78;62.264.718.002,23
VLID3;9,79;2,97;27,65;0,64;0,26;30,15;13,60;1,40;2,84;5,35;2,51;0,57;0,39;1,11;-0,55;1,83;2,33;0,95;10,98;0,41;0,58;0,68;4,98;-19,58;3.546.163,69;15,19;0,35;-0,12;820.758.111,25
VULC3;12,01;3,08;8,76;1,83;1,24;36,33;16,10;13,93;7,58;7,96;0,38;0,09;1,22;2,94;-3,86;2,65;20,91;14,18;18,86;0,68;0,32;1,02;10,48;56,66;7.862.755,92;6,55;1,37;0,51;2.951.532.490,44
VVEO3;16,50;2,46;16,97;2,06;0,57;16,14;6,18;3,59;9,87;13,06;3,19;0,67;0,61;1,94;-1,35;2,05;12,13;3,37;8,29;0,28;0,72;0,94;;;5.766.838,58;8,01;0,97;-0,67;4.721.035.440,00
WEGE3;37,20;1,33;40,15;11,64;6,03;28,42;16,27;13,66;33,72;33,67;-0,05;-0,02;5,49;21,82;-18,78;1,69;28,99;15,03;23,19;0,52;0,47;1,10;20,26;28,32;339.333.411,85;3,20;0,93;3,19;156.140.229.525,60
WIZS3;7,86;7,48;8,05;2,89;0,63;58,20;41,06;17,81;3,49;3,57;0,08;0,07;1,43;-13,13;-0,77;0,79;35,93;7,84;22,59;0,22;0,51;0,44;15,13;1,48;11.290.779,69;2,72;0,98;-0,56;1.256.871.236,52
YDUQ3;10,64;1,19;-69,43;1,05;0,33;55,27;12,65;-1,05;5,76;13,06;7,30;1,33;0,73;3,08;-0,46;1,64;-1,51;-0,48;5,81;0,32;0,68;0,46;6,64;;77.228.077,23;10,15;-0,15;0,51;3.288.705.374,64
ZAMP3;5,18;;-19,24;0,98;0,36;64,12;2,11;-2,11;19,30;26,46;7,16;0,36;0,41;9,72;-0,48;1,17;-5,09;-1,86;2,48;0,36;0,64;0,88;14,59;;8.458.875,38;5,29;-0,27;0,24;1.426.341.215,46
